SN,Source,Date,Open,High,Low,Adjusted_Close,Monthly_Nominal_GDP_Index,Monthly_Real_GDP_Index,Unemployment_Rate,Federal_Funds_Rate
383,amazon,2016-07-11,750.0,755.900024,747.0,753.780029,18659.54,17626.723,4.8,0.39
384,amazon,2016-07-12,756.859985,757.340027,740.330017,748.210022,18659.54,17626.723,4.8,0.39
385,amazon,2016-07-13,746.76001,756.869995,741.25,742.630005,18659.54,17626.723,4.8,0.39
386,amazon,2016-07-14,748.859985,749.039978,739.02002,741.200012,18659.54,17626.723,4.8,0.39
387,amazon,2016-07-15,746.549988,746.549988,734.049988,735.440002,18659.54,17626.723,4.8,0.39
388,amazon,2016-07-18,735.48999,741.599976,728.719971,736.070007,18659.54,17626.723,4.8,0.39
389,amazon,2016-07-19,732.5,743.330017,732.309998,739.950012,18659.54,17626.723,4.8,0.39
390,amazon,2016-07-20,744.0,746.25,740.700012,745.719971,18659.54,17626.723,4.8,0.39
391,amazon,2016-07-21,747.5,749.359985,742.789978,744.429993,18659.54,17626.723,4.8,0.39
392,amazon,2016-07-22,747.789978,751.280029,743.530029,744.859985,18659.54,17626.723,4.8,0.39
393,amazon,2016-07-25,746.549988,748.5,735.349976,739.609985,18659.54,17626.723,4.8,0.39
394,amazon,2016-07-26,742.710022,743.130005,732.75,735.590027,18659.54,17626.723,4.8,0.39
395,amazon,2016-07-27,737.969971,740.940002,733.859985,736.669983,18659.54,17626.723,4.8,0.39
396,amazon,2016-07-28,745.97998,753.359985,739.700012,752.609985,18659.54,17626.723,4.8,0.39
397,amazon,2016-07-29,765.0,766.0,755.0,758.809998,18659.54,17626.723,4.8,0.39
398,amazon,2016-08-01,759.869995,770.5,757.059998,767.73999,18774.473,17739.913,4.9,0.4
399,amazon,2016-08-02,763.809998,765.01001,757.02002,760.580017,18774.473,17739.913,4.9,0.4
400,amazon,2016-08-03,757.059998,758.890015,752.25,754.640015,18774.473,17739.913,4.9,0.4
401,amazon,2016-08-04,753.700012,765.0,750.349976,760.77002,18774.473,17739.913,4.9,0.4
402,amazon,2016-08-05,764.809998,768.469971,763.090027,765.97998,18774.473,17739.913,4.9,0.4
403,amazon,2016-08-08,766.809998,767.0,761.02002,766.559998,18774.473,17739.913,4.9,0.4
404,amazon,2016-08-09,767.390015,772.599976,766.900024,768.309998,18774.473,17739.913,4.9,0.4
405,amazon,2016-08-10,769.799988,772.099976,766.190002,768.559998,18774.473,17739.913,4.9,0.4
406,amazon,2016-08-11,769.940002,773.75,769.119995,771.23999,18774.473,17739.913,4.9,0.4
407,amazon,2016-08-12,768.460022,773.150024,768.419983,772.559998,18774.473,17739.913,4.9,0.4
408,amazon,2016-08-15,771.900024,772.039978,767.710022,768.48999,18774.473,17739.913,4.9,0.4
409,amazon,2016-08-16,768.619995,768.72998,763.820007,764.039978,18774.473,17739.913,4.9,0.4
410,amazon,2016-08-17,764.409973,765.219971,759.200012,764.630005,18774.473,17739.913,4.9,0.4
411,amazon,2016-08-18,764.0,765.169983,760.599976,764.460022,18774.473,17739.913,4.9,0.4
412,amazon,2016-08-19,761.900024,762.48999,756.890015,757.309998,18774.473,17739.913,4.9,0.4
413,amazon,2016-08-22,757.5,759.849976,752.099976,759.47998,18774.473,17739.913,4.9,0.4
414,amazon,2016-08-23,763.309998,764.700012,761.0,762.450012,18774.473,17739.913,4.9,0.4
415,amazon,2016-08-24,763.0,763.409973,755.359985,757.25,18774.473,17739.913,4.9,0.4
416,amazon,2016-08-25,756.0,760.559998,754.73999,759.219971,18774.473,17739.913,4.9,0.4
417,amazon,2016-08-26,760.049988,770.0,759.799988,769.0,18774.473,17739.913,4.9,0.4
418,amazon,2016-08-29,768.719971,774.97998,768.599976,771.289978,18774.473,17739.913,4.9,0.4
419,amazon,2016-08-30,771.049988,771.840027,765.559998,767.580017,18774.473,17739.913,4.9,0.4
420,amazon,2016-08-31,766.599976,769.640015,764.0,769.159973,18774.473,17739.913,4.9,0.4
421,amazon,2016-09-01,770.900024,772.039978,766.75,770.619995,18892.364,17806.372,5.0,0.4
422,amazon,2016-09-02,774.109985,776.0,771.700012,772.440002,18892.364,17806.372,5.0,0.4
423,amazon,2016-09-06,774.039978,789.47998,770.219971,788.869995,18892.364,17806.372,5.0,0.4
424,amazon,2016-09-07,789.530029,790.789978,784.330017,784.47998,18892.364,17806.372,5.0,0.4
425,amazon,2016-09-08,783.890015,786.5,781.440002,784.059998,18892.364,17806.372,5.0,0.4
426,amazon,2016-09-09,779.359985,781.0,760.109985,760.140015,18892.364,17806.372,5.0,0.4
427,amazon,2016-09-12,757.349976,772.659973,756.0,771.48999,18892.364,17806.372,5.0,0.4
428,amazon,2016-09-13,768.77002,769.890015,759.049988,761.01001,18892.364,17806.372,5.0,0.4
429,amazon,2016-09-14,762.200012,767.5,758.849976,761.090027,18892.364,17806.372,5.0,0.4
430,amazon,2016-09-15,762.0,770.869995,757.580017,769.690002,18892.364,17806.372,5.0,0.4
431,amazon,2016-09-16,773.280029,780.460022,771.659973,778.52002,18892.364,17806.372,5.0,0.4
432,amazon,2016-09-19,779.969971,781.940002,771.0,775.099976,18892.364,17806.372,5.0,0.4
433,amazon,2016-09-20,776.0,781.369995,776.0,780.219971,18892.364,17806.372,5.0,0.4
434,amazon,2016-09-21,783.25,790.690002,779.01001,789.73999,18892.364,17806.372,5.0,0.4
435,amazon,2016-09-22,794.27002,805.890015,794.27002,804.700012,18892.364,17806.372,5.0,0.4
436,amazon,2016-09-23,803.130005,807.75,802.119995,805.75,18892.364,17806.372,5.0,0.4
437,amazon,2016-09-26,801.799988,805.929993,797.150024,799.159973,18892.364,17806.372,5.0,0.4
438,amazon,2016-09-27,801.849976,816.640015,801.109985,816.109985,18892.364,17806.372,5.0,0.4
439,amazon,2016-09-28,818.0,830.140015,817.030029,828.719971,18892.364,17806.372,5.0,0.4
440,amazon,2016-09-29,828.26001,837.5,824.630005,829.049988,18892.364,17806.372,5.0,0.4
441,amazon,2016-09-30,832.609985,839.950012,832.400024,837.309998,18892.364,17806.372,5.0,0.4
442,amazon,2016-10-03,836.0,839.859985,831.25,836.73999,18862.312,17733.707,4.9,0.4
443,amazon,2016-10-04,840.909973,842.369995,830.26001,834.030029,18862.312,17733.707,4.9,0.4
444,amazon,2016-10-05,838.0,845.669983,836.119995,844.359985,18862.312,17733.707,4.9,0.4
445,amazon,2016-10-06,843.700012,847.210022,840.599976,841.659973,18862.312,17733.707,4.9,0.4
446,amazon,2016-10-07,845.789978,845.950012,837.450012,839.429993,18862.312,17733.707,4.9,0.4
447,amazon,2016-10-10,843.25,845.200012,840.27002,841.710022,18862.312,17733.707,4.9,0.4
448,amazon,2016-10-11,841.02002,841.289978,828.349976,831.0,18862.312,17733.707,4.9,0.4
449,amazon,2016-10-12,834.0,837.669983,830.099976,834.090027,18862.312,17733.707,4.9,0.4
450,amazon,2016-10-13,829.0,831.799988,821.210022,829.280029,18862.312,17733.707,4.9,0.4
451,amazon,2016-10-14,835.080017,835.73999,822.960022,822.960022,18862.312,17733.707,4.9,0.4
452,amazon,2016-10-17,821.5,822.0,811.679993,812.950012,18862.312,17733.707,4.9,0.4
453,amazon,2016-10-18,822.109985,823.26001,815.02002,817.650024,18862.312,17733.707,4.9,0.4
454,amazon,2016-10-19,820.400024,820.669983,815.169983,817.690002,18862.312,17733.707,4.9,0.4
455,amazon,2016-10-20,813.98999,815.710022,803.099976,810.320007,18862.312,17733.707,4.9,0.4
456,amazon,2016-10-21,809.359985,819.419983,809.0,818.98999,18862.312,17733.707,4.9,0.4
457,amazon,2016-10-24,824.950012,838.299988,822.210022,838.090027,18862.312,17733.707,4.9,0.4
458,amazon,2016-10-25,839.299988,843.090027,833.219971,835.179993,18862.312,17733.707,4.9,0.4
459,amazon,2016-10-26,832.76001,833.440002,820.0,822.590027,18862.312,17733.707,4.9,0.4
460,amazon,2016-10-27,831.23999,831.719971,815.429993,818.359985,18862.312,17733.707,4.9,0.4
461,amazon,2016-10-28,782.0,789.48999,774.609985,776.320007,18862.312,17733.707,4.9,0.4
462,amazon,2016-10-31,781.030029,793.700012,780.109985,789.820007,18862.312,17733.707,4.9,0.4
463,amazon,2016-11-01,799.0,800.840027,776.710022,785.409973,18984.163,17838.053,4.7,0.41
464,amazon,2016-11-02,783.929993,784.75,763.549988,765.559998,18984.163,17838.053,4.7,0.41
465,amazon,2016-11-03,765.049988,777.0,764.0,767.030029,18984.163,17838.053,4.7,0.41
466,amazon,2016-11-04,762.789978,766.0,753.22998,755.049988,18984.163,17838.053,4.7,0.41
467,amazon,2016-11-07,771.640015,787.72998,770.940002,784.929993,18984.163,17838.053,4.7,0.41
468,amazon,2016-11-08,784.969971,791.73999,779.099976,787.75,18984.163,17838.053,4.7,0.41
469,amazon,2016-11-09,764.0,777.5,760.090027,771.880005,18984.163,17838.053,4.7,0.41
470,amazon,2016-11-10,778.809998,778.830017,717.700012,742.380005,18984.163,17838.053,4.7,0.41
471,amazon,2016-11-11,735.72998,743.26001,728.900024,739.01001,18984.163,17838.053,4.7,0.41
472,amazon,2016-11-14,745.51001,746.0,710.099976,719.070007,18984.163,17838.053,4.7,0.41
473,amazon,2016-11-15,730.0,746.780029,725.98999,743.23999,18984.163,17838.053,4.7,0.41
474,amazon,2016-11-16,739.880005,749.869995,735.609985,746.48999,18984.163,17838.053,4.7,0.41
475,amazon,2016-11-17,749.320007,757.5,748.0,756.400024,18984.163,17838.053,4.7,0.41
476,amazon,2016-11-18,761.0,767.73999,757.640015,760.159973,18984.163,17838.053,4.7,0.41
477,amazon,2016-11-21,766.0,780.349976,765.109985,780.0,18984.163,17838.053,4.7,0.41
478,amazon,2016-11-22,788.169983,792.400024,781.0,785.330017,18984.163,17838.053,4.7,0.41
479,amazon,2016-11-23,781.72998,781.75,773.119995,780.119995,18984.163,17838.053,4.7,0.41
480,amazon,2016-11-25,786.5,786.75,777.900024,780.369995,18984.163,17838.053,4.7,0.41
481,amazon,2016-11-28,776.98999,777.0,764.23999,766.77002,18984.163,17838.053,4.7,0.41
482,amazon,2016-11-29,768.0,769.890015,761.320007,762.52002,18984.163,17838.053,4.7,0.41
483,amazon,2016-11-30,762.0,768.090027,750.25,750.570007,18984.163,17838.053,4.7,0.41
484,amazon,2016-12-01,752.409973,753.369995,738.030029,743.650024,19057.648,17865.481,4.7,0.54
485,amazon,2016-12-02,743.400024,748.48999,736.700012,740.340027,19057.648,17865.481,4.7,0.54
486,amazon,2016-12-05,745.0,761.48999,742.0,759.359985,19057.648,17865.481,4.7,0.54
487,amazon,2016-12-06,763.98999,768.23999,757.25,764.719971,19057.648,17865.481,4.7,0.54
488,amazon,2016-12-07,764.549988,770.419983,755.820007,770.419983,19057.648,17865.481,4.7,0.54
489,amazon,2016-12-08,771.869995,773.789978,765.190002,767.330017,19057.648,17865.481,4.7,0.54
490,amazon,2016-12-09,770.0,770.25,765.340027,768.659973,19057.648,17865.481,4.7,0.54
491,amazon,2016-12-12,766.400024,766.890015,757.200012,760.119995,19057.648,17865.481,4.7,0.54
492,amazon,2016-12-13,764.960022,782.460022,762.0,774.340027,19057.648,17865.481,4.7,0.54
493,amazon,2016-12-14,778.25,780.859985,762.809998,768.820007,19057.648,17865.481,4.7,0.54
494,amazon,2016-12-15,766.280029,769.099976,760.309998,761.0,19057.648,17865.481,4.7,0.54
495,amazon,2016-12-16,765.0,765.130005,754.0,757.77002,19057.648,17865.481,4.7,0.54
496,amazon,2016-12-19,758.890015,770.5,756.159973,766.0,19057.648,17865.481,4.7,0.54
497,amazon,2016-12-20,768.650024,774.390015,767.710022,771.219971,19057.648,17865.481,4.7,0.54
498,amazon,2016-12-21,770.0,771.219971,765.700012,770.599976,19057.648,17865.481,4.7,0.54
499,amazon,2016-12-22,768.119995,771.210022,763.02002,766.340027,19057.648,17865.481,4.7,0.54
500,amazon,2016-12-23,764.549988,766.5,757.98999,760.590027,19057.648,17865.481,4.7,0.54
501,amazon,2016-12-27,763.400024,774.650024,761.200012,771.400024,19057.648,17865.481,4.7,0.54
502,amazon,2016-12-28,776.25,780.0,770.5,772.130005,19057.648,17865.481,4.7,0.54
503,amazon,2016-12-29,772.400024,773.400024,760.849976,765.150024,19057.648,17865.481,4.7,0.54
504,amazon,2016-12-30,766.469971,767.400024,748.280029,749.869995,19057.648,17865.481,4.7,0.54
505,amazon,2017-01-03,757.919983,758.76001,747.700012,753.669983,19095.951,17852.024,4.7,0.65
506,amazon,2017-01-04,758.390015,759.679993,754.200012,757.179993,19095.951,17852.024,4.7,0.65
507,amazon,2017-01-05,761.549988,782.400024,760.26001,780.450012,19095.951,17852.024,4.7,0.65
508,amazon,2017-01-06,782.359985,799.440002,778.47998,795.98999,19095.951,17852.024,4.7,0.65
509,amazon,2017-01-09,798.0,801.77002,791.77002,796.919983,19095.951,17852.024,4.7,0.65
510,amazon,2017-01-10,796.599976,798.0,789.539978,795.900024,19095.951,17852.024,4.7,0.65
511,amazon,2017-01-11,793.659973,799.5,789.51001,799.02002,19095.951,17852.024,4.7,0.65
512,amazon,2017-01-12,800.309998,814.130005,799.5,813.640015,19095.951,17852.024,4.7,0.65
513,amazon,2017-01-13,814.320007,821.650024,811.400024,817.140015,19095.951,17852.024,4.7,0.65
514,amazon,2017-01-17,815.700012,816.0,803.440002,809.719971,19095.951,17852.024,4.7,0.65
515,amazon,2017-01-18,809.5,811.72998,804.27002,807.47998,19095.951,17852.024,4.7,0.65
516,amazon,2017-01-19,810.0,813.51001,807.320007,809.039978,19095.951,17852.024,4.7,0.65
517,amazon,2017-01-20,815.280029,816.02002,806.26001,808.330017,19095.951,17852.024,4.7,0.65
518,amazon,2017-01-23,806.799988,818.5,805.080017,817.880005,19095.951,17852.024,4.7,0.65
519,amazon,2017-01-24,822.0,823.98999,814.5,822.440002,19095.951,17852.024,4.7,0.65
520,amazon,2017-01-25,825.789978,837.419983,825.289978,836.52002,19095.951,17852.024,4.7,0.65
521,amazon,2017-01-26,835.530029,843.840027,833.0,839.150024,19095.951,17852.024,4.7,0.65
522,amazon,2017-01-27,839.0,839.700012,829.440002,835.77002,19095.951,17852.024,4.7,0.65
523,amazon,2017-01-30,833.0,833.5,816.380005,830.380005,19095.951,17852.024,4.7,0.65
524,amazon,2017-01-31,823.75,826.98999,819.559998,823.47998,19095.951,17852.024,4.7,0.65
525,amazon,2017-02-01,829.210022,833.780029,824.940002,832.349976,19126.739,17863.999,4.6,0.66
526,amazon,2017-02-02,836.590027,842.48999,828.26001,839.950012,19126.739,17863.999,4.6,0.66
527,amazon,2017-02-03,806.719971,818.299988,804.0,810.200012,19126.739,17863.999,4.6,0.66
528,amazon,2017-02-06,809.799988,810.719971,803.0,807.640015,19126.739,17863.999,4.6,0.66
529,amazon,2017-02-07,809.309998,816.159973,807.5,812.5,19126.739,17863.999,4.6,0.66
530,amazon,2017-02-08,812.690002,821.47998,812.5,819.710022,19126.739,17863.999,4.6,0.66
531,amazon,2017-02-09,821.599976,825.0,819.710022,821.359985,19126.739,17863.999,4.6,0.66
532,amazon,2017-02-10,823.820007,828.0,822.849976,827.460022,19126.739,17863.999,4.6,0.66
533,amazon,2017-02-13,831.619995,843.0,828.549988,836.530029,19126.739,17863.999,4.6,0.66
534,amazon,2017-02-14,837.0,838.309998,831.450012,836.390015,19126.739,17863.999,4.6,0.66
535,amazon,2017-02-15,834.0,842.809998,832.820007,842.700012,19126.739,17863.999,4.6,0.66
536,amazon,2017-02-16,841.840027,845.0,839.380005,844.140015,19126.739,17863.999,4.6,0.66
537,amazon,2017-02-17,842.0,847.27002,840.72998,845.070007,19126.739,17863.999,4.6,0.66
538,amazon,2017-02-21,848.840027,857.97998,847.25,856.440002,19126.739,17863.999,4.6,0.66
539,amazon,2017-02-22,856.950012,858.429993,852.179993,855.609985,19126.739,17863.999,4.6,0.66
540,amazon,2017-02-23,857.570007,860.859985,848.0,852.190002,19126.739,17863.999,4.6,0.66
541,amazon,2017-02-24,844.690002,845.809998,837.75,845.23999,19126.739,17863.999,4.6,0.66
542,amazon,2017-02-27,842.380005,852.5,839.669983,848.640015,19126.739,17863.999,4.6,0.66
543,amazon,2017-02-28,851.450012,854.090027,842.049988,845.039978,19126.739,17863.999,4.6,0.66
544,amazon,2017-03-01,853.049988,854.830017,849.01001,853.080017,19221.892,17950.83,4.4,0.79
545,amazon,2017-03-02,853.080017,854.820007,847.280029,848.909973,19221.892,17950.83,4.4,0.79
546,amazon,2017-03-03,847.200012,851.98999,846.27002,849.880005,19221.892,17950.83,4.4,0.79
547,amazon,2017-03-06,845.22998,848.48999,841.119995,846.609985,19221.892,17950.83,4.4,0.79
548,amazon,2017-03-07,845.47998,848.460022,843.75,846.02002,19221.892,17950.83,4.4,0.79
549,amazon,2017-03-08,848.0,853.070007,846.789978,850.5,19221.892,17950.83,4.4,0.79
550,amazon,2017-03-09,851.0,856.400024,850.309998,853.0,19221.892,17950.83,4.4,0.79
551,amazon,2017-03-10,857.0,857.349976,851.719971,852.460022,19221.892,17950.83,4.4,0.79
552,amazon,2017-03-13,851.77002,855.690002,851.710022,854.590027,19221.892,17950.83,4.4,0.79
553,amazon,2017-03-14,853.549988,853.75,847.549988,852.530029,19221.892,17950.83,4.4,0.79
554,amazon,2017-03-15,854.330017,854.450012,847.109985,852.969971,19221.892,17950.83,4.4,0.79
555,amazon,2017-03-16,855.299988,855.5,850.51001,853.419983,19221.892,17950.83,4.4,0.79
556,amazon,2017-03-17,853.48999,853.830017,850.640015,852.309998,19221.892,17950.83,4.4,0.79
557,amazon,2017-03-20,851.51001,857.799988,851.01001,856.969971,19221.892,17950.83,4.4,0.79
558,amazon,2017-03-21,858.840027,862.799988,841.309998,843.200012,19221.892,17950.83,4.4,0.79
559,amazon,2017-03-22,840.429993,849.369995,839.049988,848.059998,19221.892,17950.83,4.4,0.79
560,amazon,2017-03-23,848.200012,850.890015,844.799988,847.380005,19221.892,17950.83,4.4,0.79
561,amazon,2017-03-24,851.679993,851.799988,843.530029,845.609985,19221.892,17950.83,4.4,0.79
562,amazon,2017-03-27,838.070007,850.299988,833.5,846.820007,19221.892,17950.83,4.4,0.79
563,amazon,2017-03-28,851.75,858.460022,850.099976,856.0,19221.892,17950.83,4.4,0.79
564,amazon,2017-03-29,859.049988,876.440002,859.02002,874.320007,19221.892,17950.83,4.4,0.79
565,amazon,2017-03-30,874.950012,877.059998,871.659973,876.340027,19221.892,17950.83,4.4,0.79
566,amazon,2017-03-31,877.0,890.349976,876.650024,886.539978,19221.892,17950.83,4.4,0.79
567,amazon,2017-04-03,888.0,893.48999,885.419983,891.51001,19175.937,17873.931,4.4,0.9
568,amazon,2017-04-04,891.5,908.539978,890.280029,906.830017,19175.937,17873.931,4.4,0.9
569,amazon,2017-04-05,910.820007,923.719971,905.619995,909.280029,19175.937,17873.931,4.4,0.9
570,amazon,2017-04-06,913.799988,917.190002,894.48999,898.280029,19175.937,17873.931,4.4,0.9
571,amazon,2017-04-07,899.650024,900.090027,889.309998,894.880005,19175.937,17873.931,4.4,0.9
572,amazon,2017-04-10,899.630005,908.51001,899.0,907.039978,19175.937,17873.931,4.4,0.9
573,amazon,2017-04-11,907.039978,911.23999,897.5,902.359985,19175.937,17873.931,4.4,0.9
574,amazon,2017-04-12,903.090027,904.090027,895.25,896.22998,19175.937,17873.931,4.4,0.9
575,amazon,2017-04-13,891.450012,894.969971,884.48999,884.669983,19175.937,17873.931,4.4,0.9
576,amazon,2017-04-17,887.5,902.380005,887.5,901.98999,19175.937,17873.931,4.4,0.9
577,amazon,2017-04-18,900.98999,909.609985,900.780029,903.780029,19175.937,17873.931,4.4,0.9
578,amazon,2017-04-19,907.840027,910.5,897.369995,899.200012,19175.937,17873.931,4.4,0.9
579,amazon,2017-04-20,899.700012,905.320007,896.289978,902.059998,19175.937,17873.931,4.4,0.9
580,amazon,2017-04-21,902.669983,903.650024,896.77002,898.530029,19175.937,17873.931,4.4,0.9
581,amazon,2017-04-24,908.679993,909.98999,903.820007,907.409973,19175.937,17873.931,4.4,0.9
582,amazon,2017-04-25,907.039978,909.47998,903.0,907.619995,19175.937,17873.931,4.4,0.9
583,amazon,2017-04-26,910.299988,915.75,907.559998,909.289978,19175.937,17873.931,4.4,0.9
584,amazon,2017-04-27,914.390015,921.859985,912.109985,918.380005,19175.937,17873.931,4.4,0.9
585,amazon,2017-04-28,948.830017,949.590027,924.330017,924.98999,19175.937,17873.931,4.4,0.9
586,amazon,2017-05-01,927.799988,954.400024,927.799988,948.22998,19309.268,17992.208,4.4,0.91
587,amazon,2017-05-02,946.650024,950.099976,941.409973,946.940002,19309.268,17992.208,4.4,0.91
588,amazon,2017-05-03,946.0,946.0,935.900024,941.030029,19309.268,17992.208,4.4,0.91
589,amazon,2017-05-04,944.75,945.0,934.219971,937.530029,19309.268,17992.208,4.4,0.91
590,amazon,2017-05-05,940.52002,940.789978,930.299988,934.150024,19309.268,17992.208,4.4,0.91
591,amazon,2017-05-08,940.950012,949.049988,939.210022,949.039978,19309.268,17992.208,4.4,0.91
592,amazon,2017-05-09,952.799988,957.890015,950.200012,952.820007,19309.268,17992.208,4.4,0.91
593,amazon,2017-05-10,953.5,953.75,945.0,948.950012,19309.268,17992.208,4.4,0.91
594,amazon,2017-05-11,945.109985,950.289978,940.780029,947.619995,19309.268,17992.208,4.4,0.91
595,amazon,2017-05-12,954.5,962.789978,951.530029,961.349976,19309.268,17992.208,4.4,0.91
596,amazon,2017-05-15,958.72998,963.150024,956.059998,957.969971,19309.268,17992.208,4.4,0.91
597,amazon,2017-05-16,961.0,970.059998,960.909973,966.070007,19309.268,17992.208,4.4,0.91
598,amazon,2017-05-17,954.700012,960.400024,944.119995,944.76001,19309.268,17992.208,4.4,0.91
599,amazon,2017-05-18,944.799988,962.75,944.76001,958.48999,19309.268,17992.208,4.4,0.91
600,amazon,2017-05-19,962.840027,968.919983,959.719971,959.840027,19309.268,17992.208,4.4,0.91
601,amazon,2017-05-22,964.0,971.380005,962.900024,970.669983,19309.268,17992.208,4.4,0.91
602,amazon,2017-05-23,975.02002,975.200012,966.849976,971.539978,19309.268,17992.208,4.4,0.91
603,amazon,2017-05-24,976.0,981.0,970.22998,980.349976,19309.268,17992.208,4.4,0.91
604,amazon,2017-05-25,984.849976,999.0,982.109985,993.380005,19309.268,17992.208,4.4,0.91
605,amazon,2017-05-26,995.0,998.650024,989.25,995.780029,19309.268,17992.208,4.4,0.91
606,amazon,2017-05-30,996.51001,1001.200012,995.52002,996.700012,19309.268,17992.208,4.4,0.91
607,amazon,2017-05-31,1000.0,1000.119995,982.159973,994.619995,19309.268,17992.208,4.4,0.91
608,amazon,2017-06-01,998.590027,998.98999,991.369995,995.950012,19428.313,18071.032,4.3,1.04
609,amazon,2017-06-02,998.98999,1008.47998,995.669983,1006.72998,19428.313,18071.032,4.3,1.04
610,amazon,2017-06-05,1007.22998,1013.210022,1003.51001,1011.340027,19428.313,18071.032,4.3,1.04
611,amazon,2017-06-06,1012.0,1016.5,1001.25,1003.0,19428.313,18071.032,4.3,1.04
612,amazon,2017-06-07,1005.950012,1010.25,1002.0,1010.070007,19428.313,18071.032,4.3,1.04
613,amazon,2017-06-08,1012.059998,1013.609985,1006.109985,1010.27002,19428.313,18071.032,4.3,1.04
614,amazon,2017-06-09,1012.5,1012.98999,927.0,978.309998,19428.313,18071.032,4.3,1.04
615,amazon,2017-06-12,967.0,975.950012,945.0,964.909973,19428.313,18071.032,4.3,1.04
616,amazon,2017-06-13,977.98999,984.5,966.099976,980.789978,19428.313,18071.032,4.3,1.04
617,amazon,2017-06-14,988.590027,990.340027,966.710022,976.469971,19428.313,18071.032,4.3,1.04
618,amazon,2017-06-15,958.700012,965.72998,950.859985,964.169983,19428.313,18071.032,4.3,1.04
619,amazon,2017-06-16,996.0,999.75,982.0,987.710022,19428.313,18071.032,4.3,1.04
620,amazon,2017-06-19,1017.0,1017.0,989.900024,995.169983,19428.313,18071.032,4.3,1.04
621,amazon,2017-06-20,998.0,1004.880005,992.02002,992.590027,19428.313,18071.032,4.3,1.04
622,amazon,2017-06-21,998.700012,1002.719971,992.650024,1002.22998,19428.313,18071.032,4.3,1.04
623,amazon,2017-06-22,1002.22998,1006.960022,997.200012,1001.299988,19428.313,18071.032,4.3,1.04
624,amazon,2017-06-23,1002.539978,1004.619995,998.02002,1003.73999,19428.313,18071.032,4.3,1.04
625,amazon,2017-06-26,1008.5,1009.799988,992.0,993.97998,19428.313,18071.032,4.3,1.04
626,amazon,2017-06-27,990.690002,998.799988,976.0,976.780029,19428.313,18071.032,4.3,1.04
627,amazon,2017-06-28,978.549988,990.679993,969.210022,990.330017,19428.313,18071.032,4.3,1.04
628,amazon,2017-06-29,979.0,987.559998,965.25,975.929993,19428.313,18071.032,4.3,1.04
629,amazon,2017-06-30,980.119995,983.469971,967.609985,968.0,19428.313,18071.032,4.3,1.04
630,amazon,2017-07-03,972.789978,974.48999,951.0,953.659973,19441.253,18064.297,4.3,1.15
631,amazon,2017-07-05,961.530029,975.0,955.25,971.400024,19441.253,18064.297,4.3,1.15
632,amazon,2017-07-06,964.659973,974.400024,959.02002,965.140015,19441.253,18064.297,4.3,1.15
633,amazon,2017-07-07,969.549988,980.109985,969.140015,978.76001,19441.253,18064.297,4.3,1.15
634,amazon,2017-07-10,985.0,999.440002,983.5,996.469971,19441.253,18064.297,4.3,1.15
635,amazon,2017-07-11,993.0,995.98999,983.719971,994.130005,19441.253,18064.297,4.3,1.15
636,amazon,2017-07-12,1000.650024,1008.549988,998.099976,1006.51001,19441.253,18064.297,4.3,1.15
637,amazon,2017-07-13,1004.619995,1006.880005,995.900024,1000.630005,19441.253,18064.297,4.3,1.15
638,amazon,2017-07-14,1002.400024,1004.450012,996.890015,1001.809998,19441.253,18064.297,4.3,1.15
639,amazon,2017-07-17,1004.690002,1014.75,1003.809998,1010.039978,19441.253,18064.297,4.3,1.15
640,amazon,2017-07-18,1006.0,1026.030029,1004.0,1024.449951,19441.253,18064.297,4.3,1.15
641,amazon,2017-07-19,1025.0,1031.589966,1022.5,1026.869995,19441.253,18064.297,4.3,1.15
642,amazon,2017-07-20,1031.589966,1034.969971,1022.52002,1028.699951,19441.253,18064.297,4.3,1.15
643,amazon,2017-07-21,1021.280029,1026.099976,1011.0,1025.670044,19441.253,18064.297,4.3,1.15
644,amazon,2017-07-24,1028.339966,1043.01001,1027.430054,1038.949951,19441.253,18064.297,4.3,1.15
645,amazon,2017-07-25,1038.050049,1043.329956,1032.47998,1039.869995,19441.253,18064.297,4.3,1.15
646,amazon,2017-07-26,1043.199951,1053.199951,1043.199951,1052.800049,19441.253,18064.297,4.3,1.15
647,amazon,2017-07-27,1069.550049,1083.310059,1040.180054,1046.0,19441.253,18064.297,4.3,1.15
648,amazon,2017-07-28,1012.140015,1032.849976,1001.0,1020.039978,19441.253,18064.297,4.3,1.15
649,amazon,2017-07-31,1019.049988,1019.049988,987.02002,987.780029,19441.253,18064.297,4.3,1.15
650,amazon,2017-08-01,996.109985,1006.400024,991.580017,996.190002,19542.938,18112.877,4.4,1.16
651,amazon,2017-08-02,1001.77002,1003.210022,981.72998,995.890015,19542.938,18112.877,4.4,1.16
652,amazon,2017-08-03,999.469971,999.5,984.590027,986.919983,19542.938,18112.877,4.4,1.16
653,amazon,2017-08-04,989.679993,991.669983,982.0,987.580017,19542.938,18112.877,4.4,1.16
654,amazon,2017-08-07,990.650024,995.0,987.140015,992.27002,19542.938,18112.877,4.4,1.16
655,amazon,2017-08-08,994.349976,996.280029,985.789978,989.840027,19542.938,18112.877,4.4,1.16
656,amazon,2017-08-09,982.599976,988.0,975.27002,982.01001,19542.938,18112.877,4.4,1.16
657,amazon,2017-08-10,976.299988,979.859985,954.679993,956.919983,19542.938,18112.877,4.4,1.16
